iter,episode_seed,topology_seed,rollout_steps,rollout_post_eq_enabled_mean,rollout_post_eq_layer_dim_mean,rollout_reward_mean,rollout_reward_raw_env_mean,rollout_blank_ratio_mean,rollout_post_decode_drop_ratio_mean,rollout_final_blank_ratio_mean,rollout_cap_drop_count_mean,rollout_fallback_success_count_mean,rollout_insert_fallback_success_count_mean,rollout_over_cap_keep_count_mean,rollout_over_cap_block_count_mean,rollout_over_cap_extra_block_count_mean,rollout_over_cap_quality_block_count_mean,rollout_over_cap_tb_err_block_count_mean,rollout_final_blank_count_mean,rollout_action_fill_ratio_mean,rollout_action_unique_ue_mean,rollout_candidate_unique_ue_mean,rollout_demand_active_ue_mean,rollout_candidate_coverage_ratio_mean,rollout_unserved_demand_ue_mean,rollout_planned_unserved_demand_ue_mean,rollout_actual_unserved_backlog_bytes_mean,rollout_accepted_pre_pdsch_ue_diagnostics_available_mean,rollout_actual_ue_diagnostics_available_mean,rollout_native_reject_diagnostics_available_mean,rollout_native_reject_wrong_cell_slot_count_mean,rollout_native_reject_empty_slot_count_mean,rollout_native_reject_prg_mask_count_mean,rollout_native_reject_oob_slot_count_mean,rollout_native_reject_duplicate_ue_count_mean,rollout_python_preflight_wrong_cell_slot_count_mean,rollout_python_preflight_empty_slot_count_mean,rollout_python_preflight_prg_mask_count_mean,rollout_python_preflight_oob_slot_count_mean,rollout_python_preflight_duplicate_ue_count_mean,rollout_native_slot_layout_available_mean,rollout_native_slot_count_abs_delta_sum_mean,rollout_native_cell_start_abs_delta_sum_mean,rollout_native_slot_to_cell_mismatch_count_mean,rollout_planned_accepted_pre_pdsch_prg_gap_count_mean,rollout_planned_accepted_pre_pdsch_prg_gap_ratio_mean,rollout_accepted_pre_pdsch_actual_prg_gap_count_mean,rollout_accepted_pre_pdsch_actual_prg_gap_ratio_mean,rollout_planned_native_prg_gap_count_mean,rollout_planned_native_prg_gap_ratio_mean,rollout_no_service_streak_p90_mean,rollout_no_service_streak_max_mean,rollout_recent100_service_rate_p10_mean,rollout_recent100_service_rate_p50_mean,rollout_recent100_unserved_backlog_p90_bytes_mean,rollout_recent100_debt_score_p90_bytes_mean,rollout_recent100_debt_score_max_bytes_mean,rollout_backlog_p90_bytes_mean,rollout_backlog_max_bytes_mean,rollout_goodput_mbps_mean,rollout_tb_err_rate_mean,rollout_expiry_drop_rate_mean,rollout_prg_utilization_ratio_mean,rollout_prg_reuse_ratio_mean,rollout_packet_completed_count_mean,rollout_packet_effective_service_rate_mbps_mean,rollout_conflict_mean,rollout_ici_mean,rollout_active_prg_goodput_efficiency_mean,rollout_harmful_packing_penalty_mean,rollout_backlog_debt_penalty_mean,rollout_backlog_debt_coef_mean,rollout_backlog_debt_weighted_penalty_mean,rollout_packet_rate_bonus_mean,rollout_packet_completion_bonus_mean,rollout_aged_backlog_penalty_mean,rollout_aged_backlog_coef_mean,rollout_aged_backlog_weighted_penalty_mean,rollout_coverage_repair_count_mean,rollout_entropy_mean,policy_loss,value_loss,entropy_mean,approx_kl_mean,teacher_aux_loss,teacher_aux_coef,num_updates,stopped_by_target_kl,epochs_completed,collect_time_s,update_time_s,iter_time_s,adv_mean,adv_std,return_mean
32.0,42.0,42.0,1024.0,1.0,4.0,0.017441021910904794,83.26311302930117,0.005246630091278348,0.2615846952521679,0.26683132522157393,13.3408203125,12.3974609375,0.0,0.0,0.0,0.0,0.0,0.0,13.6083984375,0.7331686747784261,16.62109375,27.328125,27.328125,1.0,10.70703125,10.70703125,93398.3125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8620114419609308,3.7646484375,0.48306930472608656,0.5942928824224509,7310.844390869141,15628.690975189209,23787.19601249695,19380.87235069275,30602.34375,1571.9377998709679,0.09689511756005231,0.0,0.7331686736142728,0.665133714384865,36.17578125,17.545710512436926,0.6093558656284586,0.33016206705360673,21.27955287857621,0.05389122381957597,3.4304714960094906,0.0,0.0,1.0070247005680368,0.6919442135098299,1.9893977609493012,0.0,0.0,0.0,1.5946471290662885,0.005068553811205285,0.29085481060402735,1.5733247527054377,0.020076291635632515,0.0,0.0,28.0,1.0,2.0,75.70590379508212,2.2541912952437997,78.01301749609411,-6.28642737865448e-09,1.0,-0.0526311881840229
33.0,42.0,42.0,1024.0,1.0,4.0,0.036280948452402775,83.57432673871517,0.0110677087395743,0.25909541778673884,0.27016312640625983,13.2138671875,11.1015625,0.0,0.0,0.0,0.0,0.0,0.0,13.7783203125,0.7298368735937402,15.1064453125,28.080078125,28.080078125,1.0,12.9736328125,12.9736328125,180852.6484375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599511343985796,5.193359375,0.36882959632202983,0.5141929195960984,14915.332510471344,31362.724096298218,58609.13004112244,29109.10097026825,53172.296875,1578.4456755518913,0.0990509567745903,0.0,0.7298368713527452,0.6466277376021026,36.3642578125,13.526987324934453,0.6034198955167085,0.32730653625912964,21.292017809528275,0.05441384609592774,4.065432614668006,0.0,0.0,0.8432782635827207,0.693372776752736,2.729926418989873,0.0,0.0,0.0,1.4972176986047998,0.0013221255331127733,0.5246438395093989,1.5168085054115013,0.017185256712966494,0.0,0.0,27.0,1.0,2.0,74.91133693512529,2.179588026832789,77.14394110068679,4.656612873077393e-10,1.0,1.241938591003418
34.0,42.0,42.0,1024.0,1.0,4.0,-0.03732151088969362,82.39195504039526,0.007716758864262374,0.2572763310290611,0.26499308983329684,13.12109375,11.8662109375,0.0,0.0,0.0,0.0,0.0,0.0,13.5146484375,0.7350069101667032,16.4208984375,27.0400390625,27.0400390625,1.0,10.619140625,10.619140625,107235.9375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8978512827306986,3.8486328125,0.4784554078942165,0.5827967525692657,8489.00964641571,17948.564767837524,28970.51296710968,21397.896286964417,34117.2265625,1556.0733035802841,0.0994314720883267,0.0,0.7350069087115116,0.6611153910052963,35.853515625,16.524206461384892,0.6028837443445809,0.32635626578121446,21.033880879407548,0.05496182691825694,3.561162684285479,0.0,0.0,0.9684447245590329,0.6871480866993785,2.1192225817627417,0.0,0.0,0.0,1.5928750365274027,-0.00332111565512605,0.3832246754318476,1.6126721911132336,0.027943326625972986,0.0,0.0,32.0,1.0,2.0,75.20082976203412,2.5807832339778543,77.83500104211271,-5.587935447692871e-09,0.9999999403953552,-0.5216804146766663
35.0,42.0,42.0,1024.0,1.0,4.0,-0.02784390326105362,82.52242943271995,0.009363511377159739,0.24942553485379904,0.2587890462309588,12.720703125,13.046875,0.0,0.0,0.0,0.0,0.0,0.0,13.1982421875,0.7412109537690412,17.349609375,26.8583984375,26.8583984375,1.0,9.5087890625,9.5087890625,81236.796875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6026364658027887,3.1357421875,0.554243253194727,0.6383834649459459,6256.358167648315,13333.455332756042,21028.580814361572,18757.230229377747,30968.5859375,1559.062675356865,0.09926381863988354,0.0,0.7412109526921995,0.6725808405171847,35.9921875,18.197234962135553,0.6154258736060001,0.33449370961170644,21.007888865431504,0.056627081713616925,3.2807356975030153,0.0,0.0,1.0304899920574497,0.6896346198718568,1.8224360389369338,0.0,0.0,0.0,1.613259749370627,-0.002858519988755385,0.3200356920560201,1.6354206601778667,0.01681729666888714,0.0,0.0,30.0,1.0,2.0,76.32415656326339,2.4164968892000616,78.79356410400942,4.656612873077393e-10,1.0,-0.8357158899307251
36.0,42.0,42.0,1024.0,1.0,4.0,0.009147868216182953,83.12078702449799,0.0638212343055784,0.20802694191479532,0.27184817593661137,10.609375,11.765625,0.0,0.0,0.0,0.0,0.0,0.0,13.8642578125,0.7281518240633886,17.232421875,26.7919921875,26.7919921875,1.0,9.5595703125,9.5595703125,82701.421875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5773434937000275,3.0810546875,0.5603215140872635,0.6364024482900277,6295.137558460236,13764.191753387451,20469.2271566391,19373.68407535553,30324.4296875,1568.396551311016,0.09585648214488174,0.0,0.728151823655935,0.6405500554537866,36.04296875,17.924391240812838,0.6107824131613597,0.3314063903526403,21.294928705046132,0.05134359897686402,3.3017157252080755,0.0,0.0,1.0203354021299376,0.6903777468488219,1.8473731071226775,0.0,0.0,0.0,1.6743248048005626,-0.0046037092753168606,0.2618119691809018,1.6717862685521443,0.05917384982522991,0.0,0.0,36.0,1.0,3.0,74.27141133695841,2.902675879187882,77.22719591623172,1.862645149230957e-09,1.0,-0.840201199054718
37.0,42.0,42.0,1024.0,1.0,4.0,0.03893713552920071,83.60869326815009,0.026750154347610078,0.24471505599103693,0.27146521021495573,12.48046875,12.4541015625,0.0,0.0,0.0,0.0,0.0,0.0,13.8447265625,0.7285347897850443,17.1416015625,26.9677734375,26.9677734375,1.0,9.826171875,9.826171875,73202.515625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5522458590567112,3.0810546875,0.5560420928522944,0.6349132436444052,5401.559894323349,12123.757021903992,18880.297430038452,17590.88888645172,27694.0625,1577.8444243073463,0.0967301426717313,0.0,0.7285347892320715,0.650435119663598,36.2451171875,18.99966313969344,0.6184704523766413,0.3346069426916074,21.38713429889696,0.051889525647164716,3.1856722723781634,0.0,0.0,1.0590967674157936,0.6929080159968213,1.7361415445027855,0.0,0.0,0.0,1.6609518082113937,0.011184759576011586,0.3669511642720964,1.6477895268687495,0.015261216158116306,0.0,0.0,27.0,1.0,2.0,75.58995566796511,2.174789391923696,77.81784990802407,1.0128132998943329e-08,1.0,-0.08962471038103104
38.0,42.0,42.0,1024.0,1.0,4.0,-0.006866815781246965,82.88349322229624,0.03268612274041516,0.25354241375134734,0.28622853636625223,12.9306640625,14.8779296875,0.0,0.0,0.0,0.0,0.0,0.0,14.59765625,0.7137714636337478,16.8828125,27.0810546875,27.0810546875,1.0,10.1982421875,10.1982421875,71879.1796875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6824216097593307,3.33203125,0.5362785445176996,0.6264747040695511,4933.945167064667,11446.869500637054,18399.16165828705,16560.800822257996,25866.375,1563.1510513424873,0.09932393037524889,0.0,0.7137714626733214,0.6519199196482077,36.0625,19.532881900668144,0.6049996286747046,0.3294336934341118,21.50395490961257,0.05319405025678334,3.1720761083109483,0.0,0.0,1.0775564160880209,0.6900824828946108,1.6982457896180567,0.0,0.0,0.0,1.576442276709713,-0.0006386976456269622,0.3406715989112854,1.505631446838379,0.04711688682436943,0.0,0.0,16.0,1.0,1.0,77.53691923990846,1.290099467150867,78.88019404979423,1.6996636986732483e-08,0.9999999403953552,-0.2919970154762268
39.0,42.0,42.0,1024.0,1.0,4.0,0.04421769925374898,83.71257774718106,0.10862822123272053,0.17878750944328203,0.28741573038860224,9.1181640625,16.7412109375,0.0,0.0,0.0,0.0,0.0,0.0,14.658203125,0.7125842696113978,16.7138671875,27.283203125,27.283203125,1.0,10.5693359375,10.5693359375,82545.1328125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7291013076901436,3.4130859375,0.5153518834558781,0.619060238590464,5904.146478176117,13308.304197311401,20946.202904701233,18438.86288547516,29523.859375,1577.5744257569313,0.0950841631674848,0.0,0.7125842692039441,0.6152124238578836,36.2060546875,18.314298508688807,0.613041911565233,0.3319575069763232,21.709751294476895,0.04829131342958419,3.3028855143613702,0.0,0.0,1.0344337217134845,0.6921702970705848,1.831921486286047,0.0,0.0,0.0,1.519614965771325,0.0010023569921031594,0.4094709362834692,1.6030179113149643,0.03724476904608309,0.0,0.0,16.0,1.0,1.0,77.2771167140454,1.2878231001086533,78.61839204700664,1.0710209608078003e-08,1.0,0.4464946687221527
40.0,42.0,42.0,1024.0,1.0,4.0,0.00036028744933904334,83.01402054727077,0.15906480360717978,0.15540745155885816,0.31447225468582474,7.92578125,12.3779296875,0.0,0.0,0.0,0.0,0.0,0.0,16.0380859375,0.6855277453141753,16.3388671875,27.3603515625,27.3603515625,1.0,11.021484375,11.021484375,82041.3984375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8445310089737177,3.6123046875,0.5028983648517169,0.6032114772242494,5503.074313163757,12697.986912727356,21535.33139896393,17543.20836353302,29015.59375,1561.075675368309,0.09225407351914328,0.0,0.6855277449358255,0.580730885383673,35.7294921875,18.524979130364954,0.6175609084893949,0.3344998937100172,22.01374137871985,0.04368676593073502,3.302715949964119,0.0,0.0,1.0416386118277479,0.6854805361242633,1.8013992971174773,0.0,0.0,0.0,1.656200265046209,0.0003230395959690213,0.37467884458601475,1.628458447754383,0.03667990444228053,0.0,0.0,16.0,1.0,1.0,73.41703829588369,1.2855988000519574,74.75596433505416,2.9103830456733704e-09,1.0,0.42605268955230713
41.0,42.0,42.0,1024.0,1.0,4.0,-0.002050215352774533,82.9808219987899,0.07165288291071192,0.24651499070387217,0.3181678735418245,12.572265625,11.9345703125,0.0,0.0,0.0,0.0,0.0,0.0,16.2265625,0.6818321264581755,15.37109375,27.359375,27.359375,1.0,11.98828125,11.98828125,89387.8125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0383786261081696,3.912109375,0.4730354241619352,0.5657874431926757,6049.870495080948,13629.582245826721,21519.10875892639,17388.898226737976,28281.34375,1561.1470489501953,0.09474733449678752,0.0,0.6818321257887874,0.6046607300668256,35.837890625,18.73204038757831,0.6192651060409844,0.3371200468100142,22.002557640102303,0.04613750399634528,3.388355050176278,0.0,0.0,1.048911853791005,0.6859104312127533,1.879801684339563,0.0,0.0,0.0,1.587390799075365,0.0010489244014024734,0.3669596049520705,1.6233811842070685,0.021889116201135848,0.0,0.0,18.0,1.0,2.0,74.62137418985367,1.4480338990688324,76.12275124527514,1.1175870895385742e-08,1.0,-0.2148863822221756
42.0,42.0,42.0,1024.0,1.0,4.0,0.02645645795633462,83.43597302958369,0.14855239511416585,0.171415417416938,0.31996781221823767,8.7421875,11.134765625,0.0,0.0,0.0,0.0,0.0,0.0,16.318359375,0.6800321877817623,16.0419921875,27.5771484375,27.5771484375,1.0,11.53515625,11.53515625,79844.8125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530270714312792,3.8662109375,0.47357853953144513,0.5838496515643783,5604.450950860977,12747.551953315735,20192.14080619812,16660.778942108154,26509.2734375,1568.6650492548943,0.09303754679058329,0.0,0.6800321872578934,0.5752748205995886,35.97265625,19.002625337801874,0.6159237298415974,0.33375001486274414,22.19865622314739,0.04381057214422192,3.2796188710436454,0.0,0.0,1.0587088526544233,0.6885537340346193,1.8136329118610948,0.0,0.0,0.0,1.6819109722273424,0.00021946406923234463,0.3512594699859619,1.6783692836761475,0.03567440970800817,0.0,0.0,16.0,1.0,1.0,72.7468346087262,1.2897772789001465,74.08999831601977,-1.1874362826347351e-08,1.0,0.3428221046924591
43.0,42.0,42.0,1024.0,1.0,4.0,0.023606828724157994,83.4009107016027,0.21001839001291955,0.11986823420556902,0.32988662278512493,6.11328125,11.17578125,0.0,0.0,0.0,0.0,0.0,0.0,16.82421875,0.6701133772148751,16.5546875,27.4775390625,27.4775390625,1.0,10.9228515625,10.9228515625,72363.90625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8025387860834599,3.6884765625,0.4896493081760127,0.6042519793845713,5047.949956178665,11667.125974178314,18789.59751701355,16668.649978637695,26597.7109375,1567.0374275445938,0.09026530803748756,0.0,0.67011337672011,0.5517320664366707,35.8916015625,19.1133950650692,0.6119600324309431,0.3320370623259805,22.282939088038912,0.04201014103557077,3.1810173001587922,0.0,0.0,1.0624627163791676,0.6876404273969403,1.7236815102302345,0.0,0.0,0.0,1.6712250121636316,-0.0015088727697730065,0.26834014654159544,1.6799586574236551,0.028388366227348645,0.0,0.0,30.0,1.0,2.0,71.85427113715559,2.419145544990897,74.32683907123283,2.3283064365386963e-10,1.0,0.3835251033306122
44.0,42.0,42.0,1024.0,1.0,4.0,0.006929266838264971,83.1393411681056,0.21103324917930877,0.11588539076183224,0.3269186386896763,5.91015625,9.7822265625,0.0,0.0,0.0,0.0,0.0,0.0,16.6728515625,0.6730813613103237,16.65625,27.3828125,27.3828125,1.0,10.7265625,10.7265625,67081.71875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7003903668373823,3.3583984375,0.4987148753425572,0.6033305292367004,4563.107535362244,10767.641686439514,16835.80796146393,16191.291439056396,26349.265625,1562.7186752557755,0.09461513359929086,0.0,0.6730813608737662,0.5526485973532544,35.8544921875,19.363226493820548,0.615808839793317,0.33370200495119207,22.159112203162202,0.04266790982755547,3.1044464106834377,0.0,0.0,1.0715670443292653,0.6871498001711778,1.6466947816970543,0.0,0.0,0.0,1.69073260424193,-0.0035728993971133605,0.38939076103270054,1.6541504319757223,0.026274458214174956,0.0,0.0,64.0,0.0,4.0,70.78568165609613,5.164283805992454,76.00328807393089,2.0954757928848267e-08,1.0,0.4190102219581604
45.0,42.0,42.0,1024.0,1.0,4.0,0.01204923126091315,83.22514129430056,0.17815564361990255,0.14640775679254148,0.3245633998885751,7.466796875,10.396484375,0.0,0.0,0.0,0.0,0.0,0.0,16.552734375,0.6754366001114249,16.2685546875,27.732421875,27.732421875,1.0,11.4638671875,11.4638671875,65573.078125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.924902070313692,3.9619140625,0.4700739572872408,0.5767335438868031,4228.255469799042,10349.570528030396,16918.434197425842,15136.764414787292,23279.6484375,1564.8630517721176,0.09208105107245501,0.0,0.6754365996748675,0.5675903149240185,35.873046875,19.86458689160645,0.6231043385341763,0.3379543891933281,22.10499145878159,0.043816535205128404,3.0903928767876816,0.0,0.0,1.0890749172692047,0.6873605568541794,1.6312236663261872,0.0,0.0,0.0,1.6262605672236532,-0.008529316151031741,0.3001778561759878,1.6119706630706787,0.023666074292527303,0.0,0.0,27.0,1.0,2.0,71.72211311897263,2.180653184186667,73.95616691932082,-7.450580596923828e-09,1.0,0.3533056080341339
46.0,42.0,42.0,1024.0,1.0,4.0,0.03274496741362454,83.56594194844365,0.15699678868077172,0.18005129213452165,0.33704808066249825,9.1826171875,9.751953125,0.0,0.0,0.0,0.0,0.0,0.0,17.189453125,0.6629519193375017,15.2744140625,28.0400390625,28.0400390625,1.0,12.765625,12.765625,79338.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332714481279254,6.5771484375,0.4115910999244079,0.5459594329295214,4725.039318561554,11910.538026332855,34611.53424739838,15340.737530708313,26066.109375,1570.075678229332,0.09125537158979569,0.0,0.6629519187554251,0.5593168930499814,35.9189453125,19.887379105202854,0.6152439630241133,0.3325971150479745,22.332206020899292,0.041054849612221,3.275321171719355,0.0,0.0,1.0882122609704559,0.687374101779332,1.7827244340315838,0.0,0.0,0.0,1.5880336328409612,0.005739828628121,0.34198945444641693,1.5887963049339526,0.021281123499978672,0.0,0.0,33.0,1.0,3.0,72.02736723888665,2.6620228071697056,74.74279767693952,-5.3551048040390015e-09,1.0,1.062504768371582
47.0,42.0,42.0,1024.0,1.0,4.0,0.055167012592187946,83.94325346499681,0.3651003475970356,0.025045940346899442,0.3901462705107406,1.27734375,5.3251953125,0.0,0.0,0.0,0.0,0.0,0.0,19.8974609375,0.6098537294892594,15.9755859375,29.7080078125,29.7080078125,1.0,13.732421875,13.732421875,131213.4375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5417964812368155,6.71875,0.3651983298477717,0.5613090236729477,8720.5856320858,19985.347756385803,39010.75376224518,27017.879364013672,45448.0,1573.1671761870384,0.09138605127009214,0.0,0.6098537281504832,0.5029034539329587,36.046875,12.811149658635259,0.611404730938375,0.3311404962441884,23.005634259399237,0.03556865231400088,3.7526244889777467,0.0,0.0,0.8154335057136377,0.688962094620045,2.279604569268396,0.0,0.0,0.0,1.6619970777537674,-0.0009079193996806298,0.24788768108813994,1.6289209088971537,0.05634991800592792,0.0,0.0,31.0,1.0,2.0,66.20078486483544,2.5066394060850143,68.76044904673472,-1.4901161193847656e-08,1.0,2.3137097358703613
48.0,42.0,42.0,1024.0,1.0,4.0,0.07879314653480424,84.34883822873235,0.2425130298579461,0.09311808047641534,0.3356311075622216,4.7490234375,8.912109375,0.0,0.0,0.0,0.0,0.0,0.0,17.1171875,0.6643688924377784,16.421875,27.6005859375,27.6005859375,1.0,11.1787109375,11.1787109375,78171.890625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9799801595509052,4.736328125,0.4689105157740414,0.6063171294517815,5548.173291683197,12693.158559799194,25208.856157302856,17687.034306526184,27988.2265625,1585.058175086975,0.09439862224462559,0.0,0.6643688918557018,0.5417783534066984,36.306640625,18.504904875531793,0.6110121923265979,0.3319289801584091,22.444527977430667,0.04031634515176552,3.252599796366069,0.0,0.0,1.0406384569448417,0.6930264480998005,1.8078916280979533,0.0,0.0,0.0,1.6556375842774287,-0.0006501057549663212,0.3377309506354125,1.6419064946796582,0.019532369368750115,0.0,0.0,23.0,1.0,2.0,69.67749687703326,1.8513648747466505,71.58188939187676,4.1211023926734924e-08,1.0,2.4765472412109375
49.0,42.0,42.0,1024.0,1.0,4.0,0.047829233330238995,83.87641928344965,0.24890855717239901,0.10064335470087826,0.3495519096031785,5.1328125,8.4970703125,0.0,0.0,0.0,0.0,0.0,0.0,17.8271484375,0.6504480903968215,15.404296875,28.5615234375,28.5615234375,1.0,13.1572265625,13.1572265625,94087.1328125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.451855042949319,8.107421875,0.3986237127101049,0.5487345122965053,5363.07826757431,13408.168340682983,45148.521364212036,17402.547486305237,30392.53125,1575.0573006868362,0.09061476535134716,0.0,0.6504480893781874,0.5285876990237739,36.0048828125,18.204510804265738,0.6164407329633832,0.33463324373587966,22.474749544858838,0.03864268895841378,3.439684799100347,0.0,0.0,1.0278659062744113,0.6884805028531396,1.8980159419296134,0.0,0.0,0.0,1.614560408750549,0.013405418954789639,0.3272056713700294,1.55714693069458,0.0330172173678875,0.0,0.0,20.0,1.0,2.0,69.79162226291373,1.61622529104352,71.45571281062439,-1.862645149230957e-09,0.9999999403953552,2.5397489070892334
50.0,42.0,42.0,1024.0,1.0,4.0,0.07783441656951814,84.38648332282901,0.23799403471275582,0.12161072517119464,0.3596047585015185,6.2021484375,8.3720703125,0.0,0.0,0.0,0.0,0.0,0.0,18.33984375,0.6403952414984815,13.9580078125,29.306640625,29.306640625,1.0,15.3486328125,15.3486328125,114373.421875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9301752857863903,9.8037109375,0.34457126760389656,0.464825462520821,6705.458431720734,15347.39398097992,61579.12765789032,16789.4865732193,35664.921875,1584.4833035469055,0.0867618270785897,0.0,0.6403952405089512,0.5213851090375101,36.08984375,18.021194552071393,0.6167375333607197,0.337171239341842,22.54194169478141,0.03659770327558205,3.6363781198202414,0.0,0.0,1.0210856871612046,0.6883413516712927,2.0672534506391314,0.0,0.0,0.0,1.5123516471358016,0.009054747953390082,0.3492640536278486,1.4522721419731777,0.02959635853767395,0.0,0.0,24.0,1.0,2.0,70.10510296095163,1.9348578061908484,72.09316253010184,6.984919309616089e-09,0.9999999403953552,3.795386791229248
51.0,42.0,42.0,1024.0,1.0,4.0,0.07285752463566889,84.3323038816452,0.23914293180860113,0.13468900289444719,0.3738319336553104,6.869140625,7.7060546875,0.0,0.0,0.0,0.0,0.0,0.0,19.0654296875,0.6261680663446896,12.65625,30.0234375,30.0234375,1.0,17.3671875,17.3671875,147526.3515625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4659173786640167,12.8369140625,0.28568192150851246,0.4018089862947818,8631.709681034088,19098.97703742981,78504.76809310913,17727.217579841614,42240.3671875,1582.4732994437218,0.0872332198669028,0.0,0.6261680646857712,0.5028134436288383,36.0419921875,16.882342903176323,0.6122664050781168,0.33294061486958526,22.69938875030342,0.03525678063426803,3.8877074360685224,0.0,0.0,0.9781910403028444,0.6869254692642086,2.3335804033403242,0.0,0.0,0.0,1.4199577431427315,-0.002442355267703533,0.48030644106237513,1.4470347009207074,0.01715462047018503,0.0,0.0,38.0,1.0,3.0,69.8040765998885,3.0687717930413783,72.92613783897832,-3.725290298461914e-09,0.9999999403953552,5.030088424682617
52.0,42.0,42.0,1024.0,1.0,4.0,0.03507083850756779,83.7356150560081,0.17453661777835805,0.18016618084948277,0.3547027984459419,9.1884765625,8.791015625,0.0,0.0,0.0,0.0,0.0,0.0,18.08984375,0.6452972015540581,13.2216796875,29.328125,29.328125,1.0,16.1064453125,16.1064453125,140986.3984375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2874016351997852,13.908203125,0.2917890477110632,0.4419564084673766,10063.10402059555,21850.008109092712,85912.07054710388,18332.644453048706,45496.90625,1573.0642994642258,0.08936255590015207,0.0,0.6452972003316972,0.5376231351983733,35.9775390625,17.648437229450792,0.607728261151351,0.32942202634876594,22.364890220039342,0.03934941961775111,3.8382350555539055,0.0,0.0,1.004514455866774,0.685770415040803,2.4482526837531915,0.0,0.0,0.0,1.480510423425585,0.002720207314599644,0.4564830985936252,1.5218427686980276,0.021538676016710022,0.0,0.0,33.0,1.0,3.0,71.55190107319504,2.667366802226752,74.27286122879013,4.423782229423523e-09,0.9999999403953552,4.6374711990356445
